gene_accession,cipdic0none_S3,cipdic0_S2,cipdic0none_S2,cipdic0none_S1,cipdic0_S3,cipdic0_S1
MEG_770|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,12.0,0.0,0.0,0.0,0.0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,181.0,162.0,235.0,208.0,227.0,250.0
MEG_4124|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRC,0.0,4.0,0.0,0.0,0.0,0.0
MEG_4071|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0.0,186.0,46.0,0.0,0.0,0.0
MEG_3189|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,3263.0,2696.0,3720.0,3636.0,3336.0,4419.0
MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,0.0,0.0,9.0,85.0,0.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,87.0,0.0,187.0,205.0,0.0,238.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,145.0,1743.0,203.0,410.0,285.0,492.0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,23.0,0.0,0.0,0.0,0.0,0.0
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,0.0,10.0,26.0,103.0,42.0,61.0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,7151.0,6317.0,8970.0,8815.0,7219.0,10675.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,118.0,900.0,57.0,164.0,133.0,507.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,61.0,229.0,0.0,92.0,58.0,33.0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,4307.0,3394.0,4669.0,4552.0,4359.0,5484.0
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,236.0,0.0
MEG_8692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|SDRM,0.0,61.0,0.0,157.0,214.0,406.0
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,1034.0,0.0,40.0,636.0
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,32.0,197.0,18.0,60.0,43.0,27.0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,58.0,118.0,84.0,93.0,71.0,223.0
MEG_6590|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,15.0,0.0,0.0,0.0,0.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,268.0,120.0,156.0,188.0,289.0,343.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,4955.0,4025.0,5708.0,5298.0,5137.0,6497.0
MEG_4335|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,96.0,233.0,122.0,218.0,125.0,437.0
MEG_372|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0.0,36.0,0.0,224.0,110.0,0.0
MEG_506|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,0.0,0.0,87.0,39.0,0.0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,671.0,665.0,780.0,749.0,686.0,900.0
MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,17.0,0.0,0.0,0.0
MEG_875|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,0.0,16.0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,34.0,134.0,7.0,51.0,29.0,0.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,10796.0,8703.0,12388.0,11823.0,11714.0,14557.0
MEG_6484|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,8.0,0.0,0.0,0.0
MEG_6044|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMA,43.0,44.0,41.0,24.0,39.0,110.0
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0.0,0.0,0.0,0.0,89.0,0.0
MEG_3222|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,185.0,153.0,202.0,182.0,203.0,253.0
MEG_5336|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,2350.0,1824.0,2493.0,2462.0,2350.0,3101.0
MEG_2487|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,25.0,0.0,0.0,0.0,17.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0.0,26.0,0.0,55.0,55.0,114.0
MEG_5856|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|QACR,0.0,0.0,0.0,47.0,0.0,0.0
MEG_3200|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,2.0,0.0,1.0,0.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,8138.0,6204.0,8849.0,8252.0,8387.0,10317.0
MEG_8459|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,0.0,48.0,0.0,135.0,199.0,345.0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,9.0,0.0,0.0,0.0,0.0,0.0
MEG_8287|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,582.0,397.0,511.0,630.0,529.0,680.0
MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,127.0,49.0,223.0,44.0,123.0,301.0
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,3630.0,2830.0,4156.0,3913.0,3323.0,4999.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,79.0,71.0,86.0,52.0,61.0,0.0
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2920.0,2323.0,3466.0,3410.0,3088.0,4099.0
MEG_919|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,68.0,0.0,0.0,0.0,93.0
MEG_379|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,0.0,0.0,17.0,0.0,0.0
MEG_1579|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,13.0,0.0,143.0,0.0
MEG_1367|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,17.0,15.0,0.0
MEG_6023|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,28.0,0.0,0.0,0.0,0.0,0.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.0,21.0,19.0,110.0,0.0,0.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,147.0,163.0,224.0,198.0,178.0,254.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,23.0,0.0,0.0,0.0,28.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,5806.0,4654.0,6673.0,6490.0,5978.0,7790.0
MEG_5367|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,2507.0,2323.0,3249.0,3091.0,2655.0,3855.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,0.0,1.0,0.0,1.0,10.0,11.0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1077.0,872.0,1228.0,1189.0,1214.0,1505.0
MEG_1649|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,18.0,0.0,0.0,0.0,0.0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,0.0,27.0,83.0,0.0
MEG_1373|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,0.0,0.0,27.0
MEG_2683|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,178.0,155.0,209.0,208.0,181.0,234.0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,0.0,57.0,0.0,134.0,182.0,412.0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,0.0,0.0,0.0,81.0,21.0
MEG_6824|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,49.0,0.0,0.0,0.0
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,0.0,0.0,0.0,82.0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,418.0,1053.0,1211.0,1677.0,2472.0,1110.0
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,0.0,55.0,0.0,144.0,174.0,356.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2199.0,1809.0,2465.0,2283.0,2203.0,2820.0
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0.0,0.0,24.0,29.0,0.0,0.0
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,49.0,45.0,5836.0,86.0,310.0,3380.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,201.0,263.0,295.0,165.0,380.0,479.0
MEG_2510|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,12.0,0.0,0.0,0.0,0.0
MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,94.0,152.0,166.0,152.0,195.0,222.0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0.0,10.0,0.0,53.0,46.0,0.0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,10.0,7.0,0.0,8.0,129.0,11.0
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,4596.0,4056.0,1443.0,3330.0,1794.0,4009.0
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,1164.0,936.0,1344.0,1222.0,1275.0,1493.0
MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,53.0,186.0,25.0,96.0,56.0,23.0
MEG_3142|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,2061.0,1482.0,2348.0,2144.0,2192.0,2825.0
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,213.0,240.0,0.0,0.0,0.0,0.0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,31.0,1.0,0.0,0.0,1.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,1998.0,1706.0,2489.0,1944.0,2086.0,2853.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,11002.0,9427.0,13372.0,12879.0,12124.0,15564.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,13405.0,10951.0,15163.0,14399.0,14417.0,17203.0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,2628.0,2478.0,3635.0,3883.0,2601.0,4260.0
MEG_3642|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,76.0,0.0,130.0,103.0,0.0
MEG_8238|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,114.0,267.0,96.0,56.0,106.0,282.0
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,3938.0,3177.0,4648.0,4374.0,4151.0,5386.0
MEG_6508|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILR,320.0,0.0,206.0,268.0,305.0,394.0
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,3882.0,3425.0,4730.0,4436.0,4275.0,5532.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,94.0,22.0,16.0,27.0,10.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,7862.0,6602.0,9020.0,8996.0,8330.0,10698.0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,18.0,0.0,0.0,0.0,0.0,0.0
MEG_3934|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT,0.0,43.0,45.0,379.0,201.0,11.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,3.0,16.0,1.0,3.0,0.0,2.0
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,2322.0,1930.0,2674.0,2699.0,2493.0,3316.0
MEG_618|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,0.0,0.0,65.0,0.0,0.0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,4869.0,3804.0,5708.0,5453.0,5117.0,6713.0
MEG_884|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,20.0,0.0,0.0,0.0,0.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,62.0,51.0,23.0,172.0,51.0,111.0
MEG_6664|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,19.0,0.0,0.0,13.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,17.0,0.0,102.0,20.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,8829.0,6631.0,9450.0,9494.0,9110.0,11729.0
MEG_5852|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACL,0.0,0.0,0.0,8.0,0.0,0.0
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0.0,20.0,13.0,57.0,0.0,0.0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,151.0,634.0,1399.0,217.0,100.0,914.0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,57.0,0.0,118.0,0.0,0.0,88.0
MEG_8711|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,25.0,0.0,0.0,0.0
MEG_5384|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,5990.0,5157.0,7124.0,7003.0,6127.0,8366.0
MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,13.0,0.0,0.0,18.0,0.0,0.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,85.0,0.0,20.0,0.0,90.0
MEG_1145|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,0.0,1408.0,1586.0,0.0,1388.0,2277.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,56.0,341.0,1407.0,135.0,57.0,939.0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,0.0,0.0,113.0,0.0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,988.0,821.0,1136.0,1161.0,1007.0,1405.0
MEG_2586|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,39.0,0.0,0.0,0.0,30.0
MEG_3192|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,3063.0,3370.0,4741.0,4269.0,3612.0,5413.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,2302.0,1857.0,2657.0,2554.0,2368.0,3165.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,2352.0,2149.0,2931.0,2659.0,2647.0,3361.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2350.0,3892.0,5398.0,6559.0,9167.0,4432.0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,10771.0,8030.0,13597.0,10810.0,9659.0,15254.0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,87.0,41.0,352.0,149.0,235.0
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation,0.0,263.0,0.0,0.0,0.0,358.0
MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,71.0,22.0,10.0,16.0,0.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,304.0,1107.0,291.0,856.0,802.0,237.0
MEG_6836|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,52.0,0.0,0.0,15.0
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,10846.0,8612.0,12273.0,12132.0,11665.0,14628.0
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,1690.0,1371.0,2070.0,2100.0,1715.0,2359.0
MEG_5355|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,2031.0,1695.0,2298.0,2209.0,2188.0,2798.0
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1715.0,1597.0,2039.0,2262.0,2007.0,2731.0
